timestamp;[Value air veloc­ity sensor (BS1)][][42782];
2025-11-07T16:14:13+00:00;204.1;
2025-11-07T16:36:15+00:00;201.0;
2025-11-07T16:43:55+00:00;205.0;
2025-11-07T17:00:24+00:00;209.2;
2025-11-07T17:13:38+00:00;204.1;
2025-11-07T17:34:38+00:00;205.0;
2025-11-07T17:49:40+00:00;195.9;
2025-11-07T18:04:26+00:00;195.9;
2025-11-07T18:04:27+00:00;207.0;
2025-11-07T18:19:37+00:00;205.0;
2025-11-07T18:32:52+00:00;208.9;
2025-11-07T18:58:01+00:00;210.0;
2025-11-07T19:05:06+00:00;207.0;
2025-11-07T19:18:13+00:00;209.0;
2025-11-07T19:37:08+00:00;206.0;
2025-11-07T19:40:38+00:00;209.1;
2025-11-07T20:04:32+00:00;205.1;
2025-11-07T20:07:44+00:00;208.1;
2025-11-07T20:34:58+00:00;205.1;
2025-11-07T20:45:20+00:00;208.0;
2025-11-07T21:10:23+00:00;204.9;
2025-11-07T21:29:51+00:00;207.9;
2025-11-07T21:45:47+00:00;204.9;
2025-11-07T21:52:14+00:00;207.9;
2025-11-07T22:14:15+00:00;204.9;
2025-11-07T22:31:34+00:00;208.9;
2025-11-07T22:51:04+00:00;208.9;
2025-11-07T23:01:09+00:00;205.7;
2025-11-07T23:20:32+00:00;209.6;
2025-11-07T23:31:16+00:00;207.5;
2025-11-07T23:55:04+00:00;209.5;
2025-11-08T00:13:57+00:00;202.6;
2025-11-08T00:15:16+00:00;204.6;
2025-11-08T00:38:28+00:00;201.6;
2025-11-08T01:06:57+00:00;202.6;
2025-11-08T01:27:46+00:00;207.6;
2025-11-08T01:33:24+00:00;203.6;
2025-11-08T01:55:05+00:00;204.6;
2025-11-08T02:07:38+00:00;208.7;
2025-11-08T02:17:02+00:00;209.7;
2025-11-08T02:31:22+00:00;206.7;
2025-11-08T02:48:39+00:00;208.7;
2025-11-08T03:04:47+00:00;206.7;
2025-11-08T03:24:28+00:00;207.6;
2025-11-08T03:43:25+00:00;208.6;
2025-11-08T04:01:32+00:00;203.6;
2025-11-08T04:18:07+00:00;203.6;
2025-11-08T04:18:08+00:00;210.7;
2025-11-08T04:41:45+00:00;211.7;
2025-11-08T04:52:51+00:00;209.7;
2025-11-08T05:22:16+00:00;206.7;
2025-11-08T05:38:42+00:00;211.7;
2025-11-08T05:49:10+00:00;208.7;
2025-11-08T06:09:13+00:00;210.0;
2025-11-08T06:25:40+00:00;205.0;
2025-11-08T06:38:41+00:00;208.1;
2025-11-08T06:57:18+00:00;209.2;
2025-11-08T07:14:50+00:00;204.5;
2025-11-08T07:28:41+00:00;204.5;
2025-11-08T07:44:18+00:00;204.5;
2025-11-08T07:44:19+00:00;210.5;
2025-11-08T08:10:53+00:00;210.6;
2025-11-08T08:26:20+00:00;207.6;
2025-11-08T08:47:42+00:00;211.5;
2025-11-08T09:01:03+00:00;206.5;
2025-11-08T09:20:03+00:00;207.5;
2025-11-08T09:43:57+00:00;204.5;
2025-11-08T09:48:28+00:00;206.5;
2025-11-08T10:09:22+00:00;204.4;
2025-11-08T10:11:13+00:00;206.4;
2025-11-08T10:28:56+00:00;204.4;
2025-11-08T10:51:26+00:00;207.5;
2025-11-08T11:05:12+00:00;201.4;
2025-11-08T11:15:51+00:00;204.9;
2025-11-08T11:46:10+00:00;203.9;
2025-11-08T11:53:13+00:00;205.8;
2025-11-08T12:14:10+00:00;206.9;
2025-11-08T12:31:19+00:00;204.9;
2025-11-08T12:55:28+00:00;206.9;
2025-11-08T13:13:27+00:00;203.9;
2025-11-08T13:26:41+00:00;205.9;
2025-11-08T13:51:44+00:00;202.9;
2025-11-08T14:02:56+00:00;202.9;
2025-11-08T14:02:57+00:00;209.9;
2025-11-08T14:20:34+00:00;204.9;
2025-11-08T14:36:58+00:00;207.9;
2025-11-08T14:51:40+00:00;201.8;
2025-11-08T15:05:09+00:00;204.9;
2025-11-08T15:09:56+00:00;202.9;
2025-11-08T15:22:56+00:00;200.9;
2025-11-08T15:48:23+00:00;202.8;
2025-11-08T15:57:37+00:00;199.8;
2025-11-08T16:27:10+00:00;199.8;
2025-11-08T16:37:29+00:00;203.6;
2025-11-08T17:02:59+00:00;207.7;
2025-11-08T17:06:29+00:00;204.7;
2025-11-08T17:27:08+00:00;206.7;
2025-11-08T17:58:44+00:00;200.6;
2025-11-08T18:13:16+00:00;204.6;
2025-11-08T18:31:50+00:00;192.4;
2025-11-08T18:40:06+00:00;192.4;
2025-11-08T18:48:55+00:00;192.4;
2025-11-08T18:48:56+00:00;206.9;
2025-11-08T19:13:57+00:00;202.7;
2025-11-08T19:33:36+00:00;202.7;
2025-11-08T19:45:39+00:00;207.7;
2025-11-08T19:59:16+00:00;203.7;
2025-11-08T20:17:41+00:00;207.7;
2025-11-08T20:50:06+00:00;204.7;
2025-11-08T20:53:03+00:00;206.7;
2025-11-08T21:06:27+00:00;203.7;
2025-11-08T21:26:58+00:00;207.7;
2025-11-08T21:49:51+00:00;209.7;
2025-11-08T22:12:16+00:00;207.7;
2025-11-08T22:34:32+00:00;210.7;
2025-11-08T22:37:08+00:00;206.7;
2025-11-08T22:49:12+00:00;208.7;
2025-11-08T23:10:56+00:00;200.6;
2025-11-08T23:21:19+00:00;199.5;
2025-11-08T23:45:31+00:00;199.5;
2025-11-08T23:45:32+00:00;205.6;
2025-11-08T23:56:35+00:00;202.6;
2025-11-09T00:23:54+00:00;207.6;
2025-11-09T00:38:42+00:00;204.6;
2025-11-09T00:43:33+00:00;207.6;
2025-11-09T01:07:31+00:00;208.6;
2025-11-09T01:15:20+00:00;205.6;
2025-11-09T01:31:08+00:00;207.6;
2025-11-09T01:42:18+00:00;205.7;
2025-11-09T02:00:04+00:00;209.7;
2025-11-09T02:15:59+00:00;207.7;
2025-11-09T02:37:23+00:00;210.7;
2025-11-09T02:52:53+00:00;208.7;
2025-11-09T03:05:59+00:00;210.7;
2025-11-09T03:10:36+00:00;211.7;
2025-11-09T03:33:06+00:00;209.6;
2025-11-09T03:49:03+00:00;211.6;
2025-11-09T04:10:34+00:00;207.2;
2025-11-09T04:17:21+00:00;210.2;
2025-11-09T04:35:16+00:00;211.3;
2025-11-09T04:57:42+00:00;207.3;
2025-11-09T04:59:34+00:00;209.3;
2025-11-09T05:17:32+00:00;211.2;
2025-11-09T05:45:02+00:00;206.2;
2025-11-09T05:49:05+00:00;209.2;
2025-11-09T06:03:43+00:00;206.1;
2025-11-09T06:22:29+00:00;206.1;
2025-11-09T06:22:30+00:00;211.2;
2025-11-09T06:48:18+00:00;213.3;
2025-11-09T06:56:17+00:00;209.3;
2025-11-09T07:27:01+00:00;211.5;
2025-11-09T07:44:09+00:00;210.5;
2025-11-09T07:50:07+00:00;207.5;
2025-11-09T08:03:13+00:00;209.6;
2025-11-09T08:19:25+00:00;206.6;
2025-11-09T08:26:18+00:00;210.6;
2025-11-09T08:48:19+00:00;207.7;
2025-11-09T09:03:33+00:00;211.7;
2025-11-09T09:19:12+00:00;212.6;
2025-11-09T09:32:08+00:00;207.5;
2025-11-09T09:54:49+00:00;203.5;
2025-11-09T10:09:47+00:00;207.5;
2025-11-09T10:24:41+00:00;207.5;
2025-11-09T10:39:27+00:00;200.4;
2025-11-09T10:50:15+00:00;200.4;
2025-11-09T10:50:16+00:00;206.4;
2025-11-09T11:03:57+00:00;203.1;
2025-11-09T11:18:08+00:00;206.1;
2025-11-09T11:30:19+00:00;203.1;
2025-11-09T11:50:51+00:00;206.1;
2025-11-09T12:09:56+00:00;203.1;
2025-11-09T12:25:11+00:00;205.1;
2025-11-09T12:50:42+00:00;207.1;
2025-11-09T13:04:43+00:00;202.1;
2025-11-09T13:22:42+00:00;206.4;
2025-11-09T13:38:51+00:00;203.4;
2025-11-09T14:01:40+00:00;206.4;
2025-11-09T14:07:49+00:00;204.4;
2025-11-09T14:21:43+00:00;203.4;
2025-11-09T14:36:18+00:00;203.4;
2025-11-09T14:36:19+00:00;208.6;
2025-11-09T14:52:56+00:00;203.6;
2025-11-09T15:17:05+00:00;202.6;
2025-11-09T15:37:01+00:00;205.9;
2025-11-09T16:01:00+00:00;204.9;
2025-11-09T16:13:39+00:00;199.6;
2025-11-09T16:23:35+00:00;204.6;
2025-11-09T16:34:39+00:00;202.6;
2025-11-09T17:02:56+00:00;206.6;
2025-11-09T17:05:28+00:00;203.6;
2025-11-09T17:27:50+00:00;206.7;
2025-11-09T17:46:07+00:00;202.6;
2025-11-09T18:02:58+00:00;204.5;
2025-11-09T18:35:16+00:00;206.7;
2025-11-09T18:44:10+00:00;202.6;
2025-11-09T18:57:09+00:00;204.6;
2025-11-09T19:08:07+00:00;202.6;
2025-11-09T19:22:49+00:00;206.6;
2025-11-09T19:38:36+00:00;201.6;
2025-11-09T19:58:48+00:00;201.6;
2025-11-09T19:58:49+00:00;209.7;
2025-11-09T20:09:00+00:00;205.7;
2025-11-09T20:24:09+00:00;207.7;
2025-11-09T20:38:54+00:00;201.9;
2025-11-09T21:02:13+00:00;200.9;
2025-11-09T21:22:08+00:00;193.9;
2025-11-09T21:28:41+00:00;187.9;
2025-11-09T21:39:26+00:00;187.9;
2025-11-09T21:39:27+00:00;205.9;
2025-11-09T22:03:32+00:00;207.0;
2025-11-09T22:28:09+00:00;205.1;
2025-11-09T22:45:01+00:00;208.1;
2025-11-09T22:49:18+00:00;207.1;
2025-11-09T23:20:22+00:00;209.2;
2025-11-09T23:45:32+00:00;208.2;
2025-11-10T00:05:09+00:00;202.1;
2025-11-10T00:09:59+00:00;205.1;
2025-11-10T00:29:31+00:00;202.1;
2025-11-10T00:50:27+00:00;193.0;
2025-11-10T00:58:55+00:00;194.0;
2025-11-10T01:20:19+00:00;194.0;
2025-11-10T01:20:20+00:00;200.0;
2025-11-10T01:25:40+00:00;205.0;
2025-11-10T01:50:56+00:00;205.0;
2025-11-10T01:50:57+00:00;211.0;
2025-11-10T02:01:22+00:00;208.0;
2025-11-10T02:15:18+00:00;209.9;
2025-11-10T02:43:00+00:00;206.9;
2025-11-10T02:54:48+00:00;206.9;
2025-11-10T03:03:15+00:00;211.0;
2025-11-10T03:15:03+00:00;209.0;
2025-11-10T03:31:45+00:00;211.0;
2025-11-10T03:46:53+00:00;209.0;
2025-11-10T03:58:55+00:00;211.0;
2025-11-10T04:17:37+00:00;208.7;
2025-11-10T04:36:08+00:00;210.7;
2025-11-10T05:00:54+00:00;208.7;
2025-11-10T05:19:20+00:00;210.7;
2025-11-10T05:36:36+00:00;203.6;
2025-11-10T05:39:00+00:00;205.6;
2025-11-10T06:05:58+00:00;203.7;
2025-11-10T06:28:38+00:00;205.7;
2025-11-10T06:38:00+00:00;202.7;
2025-11-10T06:59:54+00:00;204.7;
2025-11-10T07:12:47+00:00;202.9;
2025-11-10T07:32:22+00:00;206.0;
2025-11-10T07:51:01+00:00;205.9;
2025-11-10T08:08:25+00:00;165.1;
2025-11-10T08:21:27+00:00;165.1;
2025-11-10T08:21:28+00:00;204.5;
2025-11-10T08:53:39+00:00;205.4;
2025-11-10T09:04:07+00:00;202.4;
2025-11-10T09:29:49+00:00;205.5;
2025-11-10T09:36:21+00:00;203.5;
2025-11-10T09:51:22+00:00;202.5;
2025-11-10T10:09:19+00:00;205.5;
2025-11-10T10:30:48+00:00;202.5;
2025-11-10T10:34:27+00:00;204.5;
2025-11-10T10:47:48+00:00;205.6;
2025-11-10T10:59:51+00:00;202.6;
2025-11-10T11:35:30+00:00;202.6;
2025-11-10T11:40:08+00:00;206.6;
2025-11-10T12:07:44+00:00;205.6;
2025-11-10T12:17:26+00:00;208.6;
2025-11-10T12:56:15+00:00;212.6;
2025-11-10T13:07:32+00:00;207.7;
2025-11-10T13:22:10+00:00;205.7;
2025-11-10T13:32:52+00:00;207.9;
2025-11-10T13:57:45+00:00;205.9;
2025-11-10T14:06:03+00:00;205.9;
2025-11-10T14:06:04+00:00;211.0;
2025-11-10T14:14:21+00:00;205.7;
2025-11-10T14:31:18+00:00;208.7;
2025-11-10T14:58:00+00:00;204.7;
2025-11-10T15:10:27+00:00;206.7;
2025-11-10T15:25:26+00:00;203.7;
2025-11-10T15:37:55+00:00;206.1;
2025-11-10T15:58:54+00:00;204.1;
2025-11-10T16:19:39+00:00;207.2;
2025-11-10T16:23:51+00:00;203.1;
2025-11-10T16:46:44+00:00;203.1;
2025-11-10T16:46:45+00:00;213.7;
2025-11-10T16:54:14+00:00;203.6;
2025-11-10T17:24:25+00:00;205.6;
2025-11-10T17:44:01+00:00;196.6;
2025-11-10T17:49:52+00:00;196.6;
2025-11-10T17:49:53+00:00;206.2;
2025-11-10T18:15:25+00:00;205.1;
2025-11-10T18:27:27+00:00;209.1;
2025-11-10T18:56:09+00:00;205.1;
2025-11-10T19:15:52+00:00;197.0;
2025-11-10T19:27:36+00:00;193.0;
2025-11-10T19:38:37+00:00;193.0;
2025-11-10T19:38:38+00:00;208.1;
2025-11-10T19:57:48+00:00;207.1;
2025-11-10T20:14:23+00:00;204.0;
2025-11-10T20:33:44+00:00;204.0;
2025-11-10T20:43:20+00:00;208.0;
2025-11-10T20:54:12+00:00;206.0;
2025-11-10T21:10:55+00:00;209.0;
2025-11-10T21:29:52+00:00;211.0;
2025-11-10T22:02:14+00:00;206.0;
2025-11-10T22:07:11+00:00;208.0;
2025-11-10T22:29:41+00:00;206.1;
2025-11-10T22:48:23+00:00;209.1;
2025-11-10T23:15:26+00:00;206.1;
2025-11-10T23:34:24+00:00;208.1;
2025-11-10T23:50:19+00:00;207.1;
2025-11-10T23:56:53+00:00;209.1;
2025-11-11T00:21:03+00:00;210.1;
2025-11-11T00:26:08+00:00;208.1;
2025-11-11T00:55:51+00:00;210.1;
2025-11-11T01:15:57+00:00;207.1;
2025-11-11T01:26:06+00:00;209.1;
2025-11-11T01:48:22+00:00;207.1;
2025-11-11T01:59:16+00:00;210.1;
2025-11-11T02:31:53+00:00;206.1;
2025-11-11T02:46:46+00:00;208.1;
2025-11-11T03:01:27+00:00;204.1;
2025-11-11T03:17:51+00:00;204.1;
2025-11-11T03:27:25+00:00;201.1;
2025-11-11T03:52:20+00:00;199.1;
2025-11-11T03:58:19+00:00;199.1;
2025-11-11T04:14:50+00:00;189.9;
2025-11-11T04:37:08+00:00;187.9;
2025-11-11T04:45:40+00:00;187.9;
2025-11-11T04:45:41+00:00;204.9;
2025-11-11T04:59:51+00:00;208.9;
2025-11-11T05:24:45+00:00;205.0;
2025-11-11T05:30:06+00:00;207.0;
2025-11-11T05:53:19+00:00;202.9;
2025-11-11T06:06:07+00:00;206.0;
2025-11-11T06:37:54+00:00;204.9;
2025-11-11T06:53:01+00:00;207.9;
2025-11-11T07:05:29+00:00;205.0;
2025-11-11T07:23:37+00:00;205.0;
2025-11-11T07:23:38+00:00;212.0;
2025-11-11T07:34:20+00:00;207.0;
2025-11-11T07:43:21+00:00;210.1;
2025-11-11T07:53:52+00:00;206.1;
2025-11-11T08:16:20+00:00;209.2;
2025-11-11T08:26:56+00:00;208.2;
2025-11-11T08:48:43+00:00;207.3;
2025-11-11T09:10:07+00:00;209.2;
2025-11-11T09:17:43+00:00;207.2;
2025-11-11T09:53:25+00:00;207.3;
2025-11-11T09:59:09+00:00;210.3;
2025-11-11T10:31:44+00:00;209.3;
2025-11-11T10:34:03+00:00;207.3;
2025-11-11T10:48:35+00:00;209.3;
2025-11-11T11:05:28+00:00;206.2;
2025-11-11T11:13:18+00:00;208.2;
2025-11-11T11:35:34+00:00;205.2;
2025-11-11T11:50:13+00:00;205.2;
2025-11-11T11:50:14+00:00;211.2;
2025-11-11T12:09:52+00:00;205.2;
2025-11-11T12:19:49+00:00;207.2;
2025-11-11T12:32:25+00:00;208.2;
2025-11-11T12:46:28+00:00;205.2;
2025-11-11T13:11:20+00:00;206.4;
2025-11-11T13:26:23+00:00;203.4;
2025-11-11T13:27:54+00:00;206.4;
2025-11-11T13:45:45+00:00;203.5;
2025-11-11T14:01:41+00:00;203.5;
2025-11-11T14:01:42+00:00;210.5;
2025-11-11T14:08:23+00:00;204.5;
2025-11-11T14:26:33+00:00;206.5;
2025-11-11T14:48:06+00:00;203.5;
2025-11-11T15:08:46+00:00;206.5;
2025-11-11T15:21:09+00:00;197.5;
2025-11-11T15:41:18+00:00;197.5;
2025-11-11T15:41:19+00:00;205.6;
2025-11-11T16:07:49+00:00;204.6;
2025-11-11T16:16:06+00:00;206.6;
2025-11-11T16:46:49+00:00;204.7;
2025-11-11T17:06:30+00:00;208.7;
2025-11-11T17:15:05+00:00;200.6;
2025-11-11T17:41:25+00:00;205.6;
2025-11-11T17:52:01+00:00;200.5;
2025-11-11T18:06:18+00:00;200.5;
2025-11-11T18:06:19+00:00;207.5;
2025-11-11T18:32:42+00:00;207.5;
2025-11-11T18:39:01+00:00;204.5;
2025-11-11T19:02:39+00:00;202.5;
2025-11-11T19:19:40+00:00;190.5;
2025-11-11T19:38:10+00:00;190.5;
2025-11-11T19:38:11+00:00;199.8;
2025-11-11T19:44:36+00:00;200.8;
2025-11-11T20:13:00+00:00;195.7;
2025-11-11T20:29:36+00:00;184.7;
2025-11-11T20:42:59+00:00;184.7;
2025-11-11T20:43:00+00:00;205.9;
2025-11-11T20:53:34+00:00;200.8;
2025-11-11T21:18:18+00:00;192.8;
2025-11-11T21:34:36+00:00;192.8;
2025-11-11T21:34:37+00:00;205.5;
2025-11-11T21:46:05+00:00;201.5;
2025-11-11T22:02:32+00:00;203.5;
2025-11-11T22:18:55+00:00;195.5;
2025-11-11T22:34:28+00:00;195.5;
2025-11-11T22:34:29+00:00;205.5;
2025-11-11T22:46:30+00:00;207.5;
2025-11-11T23:13:39+00:00;204.5;
2025-11-11T23:19:35+00:00;207.5;
2025-11-11T23:35:18+00:00;204.5;
2025-11-11T23:42:45+00:00;206.7;
2025-11-11T23:59:36+00:00;203.7;
2025-11-12T00:26:22+00:00;207.7;
2025-11-12T00:34:26+00:00;204.7;
2025-11-12T00:58:17+00:00;204.7;
2025-11-12T01:13:35+00:00;207.9;
2025-11-12T01:17:35+00:00;205.9;
2025-11-12T01:30:44+00:00;206.9;
2025-11-12T01:54:48+00:00;204.9;
2025-11-12T02:00:52+00:00;207.9;
2025-11-12T02:19:38+00:00;205.0;
2025-11-12T02:27:13+00:00;207.0;
2025-11-12T02:50:37+00:00;203.0;
2025-11-12T03:12:50+00:00;208.0;
2025-11-12T03:26:02+00:00;206.0;
2025-11-12T04:01:54+00:00;208.0;
2025-11-12T04:08:34+00:00;202.9;
2025-11-12T04:21:53+00:00;207.9;
2025-11-12T04:43:06+00:00;208.9;
2025-11-12T04:51:28+00:00;206.0;
2025-11-12T05:02:35+00:00;209.1;
2025-11-12T05:26:33+00:00;206.2;
2025-11-12T05:32:50+00:00;209.2;
2025-11-12T05:53:42+00:00;207.2;
2025-11-12T06:03:00+00:00;209.2;
2025-11-12T06:27:33+00:00;205.2;
2025-11-12T06:29:55+00:00;208.2;
2025-11-12T06:47:27+00:00;208.1;
2025-11-12T07:03:00+00:00;203.1;
2025-11-12T07:20:08+00:00;206.1;
2025-11-12T07:33:02+00:00;204.2;
2025-11-12T07:57:17+00:00;208.0;
2025-11-12T08:09:01+00:00;204.9;
2025-11-12T08:21:24+00:00;206.9;
Wed Nov 12 2025 09:23:54 GMT+0100 (Central European Standard Time);206.9;
