timestamp;[Con­denser (BT12)][°C][40017];
2025-11-07T21:13:37+00:00;31.3;
2025-11-07T21:18:56+00:00;30.3;
2025-11-07T21:27:34+00:00;31.3;
2025-11-07T21:59:28+00:00;31.3;
2025-11-07T22:16:17+00:00;29.8;
2025-11-07T22:48:04+00:00;30.3;
2025-11-07T23:05:17+00:00;29.3;
2025-11-07T23:38:55+00:00;30.3;
2025-11-07T23:51:00+00:00;29.3;
2025-11-08T00:09:51+00:00;28.3;
2025-11-08T00:15:18+00:00;27.3;
2025-11-08T00:19:10+00:00;26.8;
2025-11-08T00:32:03+00:00;25.3;
2025-11-08T00:48:08+00:00;24.3;
2025-11-08T01:14:02+00:00;23.3;
2025-11-08T01:26:51+00:00;24.9;
2025-11-08T01:40:18+00:00;26.4;
2025-11-08T01:43:09+00:00;26.9;
2025-11-08T01:48:04+00:00;27.9;
2025-11-08T01:54:27+00:00;28.9;
2025-11-08T01:56:21+00:00;27.9;
2025-11-08T01:59:13+00:00;28.9;
2025-11-08T02:11:44+00:00;29.9;
2025-11-08T02:25:52+00:00;31.4;
2025-11-08T02:30:55+00:00;31.9;
2025-11-08T02:46:06+00:00;30.9;
2025-11-08T03:22:24+00:00;29.9;
2025-11-08T04:05:31+00:00;29.9;
2025-11-08T04:05:32+00:00;53.2;
2025-11-08T04:08:02+00:00;54.2;
2025-11-08T04:10:32+00:00;54.7;
2025-11-08T04:15:09+00:00;56.2;
2025-11-08T04:18:47+00:00;28.8;
2025-11-08T04:20:16+00:00;28.8;
2025-11-08T04:39:12+00:00;30.3;
2025-11-08T05:28:34+00:00;29.8;
2025-11-08T06:52:58+00:00;29.8;
2025-11-08T06:52:59+00:00;39.3;
2025-11-08T06:54:53+00:00;40.3;
2025-11-08T07:00:30+00:00;40.3;
2025-11-08T07:00:31+00:00;53.3;
2025-11-08T07:04:56+00:00;53.8;
2025-11-08T07:12:43+00:00;53.8;
2025-11-08T07:26:29+00:00;55.3;
2025-11-08T07:27:58+00:00;55.8;
2025-11-08T07:31:13+00:00;27.1;
2025-11-08T07:45:55+00:00;28.6;
2025-11-08T08:01:39+00:00;29.1;
2025-11-08T08:24:41+00:00;29.1;
2025-11-08T08:24:42+00:00;53.7;
2025-11-08T08:32:07+00:00;55.2;
2025-11-08T08:35:46+00:00;28.4;
2025-11-08T08:37:49+00:00;28.9;
2025-11-08T08:57:40+00:00;26.4;
2025-11-08T09:08:46+00:00;25.4;
2025-11-08T09:23:32+00:00;24.4;
2025-11-08T09:34:54+00:00;23.9;
2025-11-08T10:18:01+00:00;22.9;
2025-11-08T12:04:11+00:00;21.9;
2025-11-08T13:53:51+00:00;21.4;
2025-11-08T14:08:23+00:00;21.4;
2025-11-08T14:08:24+00:00;52.5;
2025-11-08T14:13:23+00:00;54.0;
2025-11-08T14:30:59+00:00;55.0;
2025-11-08T14:34:23+00:00;56.0;
2025-11-08T14:37:11+00:00;22.9;
2025-11-08T14:37:28+00:00;22.4;
2025-11-08T15:37:16+00:00;21.9;
2025-11-08T16:24:03+00:00;21.4;
2025-11-08T17:09:43+00:00;21.4;
2025-11-08T17:09:44+00:00;53.2;
2025-11-08T17:12:25+00:00;54.2;
2025-11-08T17:22:16+00:00;55.2;
2025-11-08T17:27:11+00:00;22.2;
2025-11-08T17:38:37+00:00;22.2;
2025-11-08T17:38:38+00:00;37.5;
2025-11-08T17:40:16+00:00;36.0;
2025-11-08T17:43:56+00:00;39.5;
2025-11-08T17:48:55+00:00;39.5;
2025-11-08T17:48:56+00:00;53.0;
2025-11-08T17:56:49+00:00;53.5;
2025-11-08T18:00:06+00:00;53.0;
2025-11-08T18:02:01+00:00;53.5;
2025-11-08T18:12:58+00:00;53.5;
2025-11-08T18:34:40+00:00;54.5;
2025-11-08T18:37:02+00:00;55.0;
2025-11-08T18:40:27+00:00;56.0;
2025-11-08T18:43:45+00:00;22.0;
2025-11-08T19:28:36+00:00;21.5;
2025-11-08T19:45:27+00:00;23.8;
2025-11-08T20:00:35+00:00;25.3;
2025-11-08T20:03:32+00:00;25.8;
2025-11-08T20:11:29+00:00;26.8;
2025-11-08T20:17:24+00:00;27.8;
2025-11-08T20:22:44+00:00;28.8;
2025-11-08T20:28:26+00:00;29.8;
2025-11-08T20:31:37+00:00;30.8;
2025-11-08T20:33:20+00:00;31.3;
2025-11-08T20:41:39+00:00;32.3;
2025-11-08T20:51:02+00:00;33.8;
2025-11-08T20:59:36+00:00;34.8;
2025-11-08T21:07:48+00:00;35.3;
2025-11-08T21:36:06+00:00;34.3;
2025-11-08T21:44:24+00:00;33.3;
2025-11-08T21:53:52+00:00;32.3;
2025-11-08T22:08:59+00:00;31.3;
2025-11-08T22:41:57+00:00;30.3;
2025-11-08T23:08:45+00:00;28.3;
2025-11-08T23:19:00+00:00;26.8;
2025-11-08T23:27:53+00:00;25.8;
2025-11-08T23:33:26+00:00;25.3;
2025-11-08T23:46:32+00:00;24.3;
2025-11-09T00:08:06+00:00;23.3;
2025-11-09T00:23:26+00:00;24.9;
2025-11-09T00:35:48+00:00;25.9;
2025-11-09T00:46:48+00:00;27.4;
2025-11-09T00:54:59+00:00;28.4;
2025-11-09T01:06:20+00:00;29.4;
2025-11-09T03:26:45+00:00;29.4;
2025-11-09T04:02:22+00:00;29.4;
2025-11-09T04:02:23+00:00;50.6;
2025-11-09T04:05:11+00:00;53.1;
2025-11-09T04:09:42+00:00;54.6;
2025-11-09T04:12:16+00:00;55.6;
2025-11-09T04:15:30+00:00;56.6;
2025-11-09T04:17:34+00:00;30.5;
2025-11-09T04:19:39+00:00;28.5;
2025-11-09T04:46:28+00:00;29.5;
2025-11-09T05:22:18+00:00;29.5;
2025-11-09T09:14:08+00:00;27.9;
2025-11-09T09:23:48+00:00;27.9;
2025-11-09T09:23:49+00:00;47.9;
2025-11-09T09:24:28+00:00;47.4;
2025-11-09T09:29:43+00:00;47.9;
2025-11-09T09:53:27+00:00;48.9;
2025-11-09T09:57:30+00:00;24.3;
2025-11-09T10:19:24+00:00;23.3;
2025-11-09T11:08:30+00:00;22.3;
2025-11-09T11:57:24+00:00;21.8;
2025-11-09T13:01:39+00:00;21.3;
2025-11-09T14:07:40+00:00;21.3;
2025-11-09T14:07:41+00:00;52.7;
2025-11-09T14:12:47+00:00;54.2;
2025-11-09T14:25:52+00:00;53.7;
2025-11-09T14:31:57+00:00;55.2;
2025-11-09T14:32:57+00:00;55.7;
2025-11-09T14:36:40+00:00;22.0;
2025-11-09T14:49:43+00:00;22.0;
2025-11-09T16:12:42+00:00;21.0;
2025-11-09T17:02:49+00:00;21.0;
2025-11-09T17:02:50+00:00;49.3;
2025-11-09T17:06:55+00:00;53.8;
2025-11-09T17:17:04+00:00;55.8;
2025-11-09T17:20:26+00:00;21.6;
2025-11-09T17:57:42+00:00;21.6;
2025-11-09T17:57:43+00:00;29.0;
2025-11-09T18:02:22+00:00;29.0;
2025-11-09T18:02:23+00:00;47.9;
2025-11-09T18:07:56+00:00;47.9;
2025-11-09T18:07:57+00:00;53.9;
2025-11-09T18:18:38+00:00;54.9;
2025-11-09T18:22:34+00:00;56.4;
2025-11-09T18:24:49+00:00;21.7;
2025-11-09T19:09:29+00:00;21.2;
2025-11-09T19:21:47+00:00;23.4;
2025-11-09T19:36:08+00:00;24.9;
2025-11-09T19:42:23+00:00;25.9;
2025-11-09T19:53:44+00:00;26.9;
2025-11-09T19:59:52+00:00;27.9;
2025-11-09T20:02:55+00:00;28.4;
2025-11-09T20:07:56+00:00;29.4;
2025-11-09T20:10:51+00:00;29.9;
2025-11-09T20:16:03+00:00;30.9;
2025-11-09T20:24:25+00:00;32.4;
2025-11-09T20:30:10+00:00;32.9;
2025-11-09T20:56:51+00:00;34.4;
2025-11-09T21:06:09+00:00;34.9;
2025-11-09T21:33:34+00:00;31.4;
2025-11-09T21:36:57+00:00;30.4;
2025-11-09T21:38:56+00:00;32.9;
2025-11-09T21:51:54+00:00;33.9;
2025-11-09T22:34:17+00:00;32.9;
2025-11-09T22:53:26+00:00;31.4;
2025-11-09T23:03:28+00:00;30.9;
2025-11-09T23:22:50+00:00;31.9;
2025-11-09T23:30:47+00:00;32.9;
2025-11-09T23:41:10+00:00;33.9;
2025-11-09T23:48:27+00:00;34.9;
2025-11-09T23:52:55+00:00;35.4;
2025-11-10T00:08:40+00:00;36.9;
2025-11-10T00:52:44+00:00;36.9;
2025-11-10T01:01:37+00:00;36.4;
2025-11-10T01:13:05+00:00;34.9;
2025-11-10T01:22:49+00:00;33.9;
2025-11-10T01:27:41+00:00;33.4;
2025-11-10T01:43:06+00:00;32.4;
2025-11-10T02:05:43+00:00;31.4;
2025-11-10T03:22:29+00:00;31.4;
2025-11-10T03:54:51+00:00;31.9;
2025-11-10T04:04:56+00:00;31.9;
2025-11-10T04:04:57+00:00;53.3;
2025-11-10T04:09:24+00:00;54.8;
2025-11-10T04:11:54+00:00;55.8;
2025-11-10T04:13:54+00:00;56.3;
2025-11-10T04:17:33+00:00;30.8;
2025-11-10T04:37:27+00:00;31.8;
2025-11-10T05:08:13+00:00;30.8;
2025-11-10T05:24:50+00:00;28.3;
2025-11-10T05:32:59+00:00;27.3;
2025-11-10T05:46:02+00:00;25.8;
2025-11-10T05:59:44+00:00;24.8;
2025-11-10T06:18:16+00:00;23.8;
2025-11-10T06:33:25+00:00;23.3;
2025-11-10T07:17:33+00:00;22.3;
2025-11-10T08:08:00+00:00;21.5;
2025-11-10T10:11:54+00:00;20.5;
2025-11-10T11:37:26+00:00;20.5;
2025-11-10T11:37:27+00:00;23.2;
2025-11-10T11:47:52+00:00;24.2;
2025-11-10T11:52:56+00:00;25.2;
2025-11-10T11:59:14+00:00;26.2;
2025-11-10T12:06:19+00:00;27.2;
2025-11-10T12:14:55+00:00;28.2;
2025-11-10T12:25:15+00:00;29.2;
2025-11-10T12:40:50+00:00;30.2;
2025-11-10T12:50:48+00:00;30.7;
2025-11-10T13:00:52+00:00;30.7;
2025-11-10T13:00:53+00:00;45.8;
2025-11-10T13:04:29+00:00;47.8;
2025-11-10T13:14:14+00:00;48.8;
2025-11-10T13:19:30+00:00;25.2;
2025-11-10T13:22:02+00:00;25.7;
2025-11-10T13:33:13+00:00;24.7;
2025-11-10T13:46:22+00:00;23.7;
2025-11-10T13:55:04+00:00;23.2;
2025-11-10T14:05:08+00:00;23.2;
2025-11-10T14:05:09+00:00;52.2;
2025-11-10T14:08:31+00:00;53.7;
2025-11-10T14:14:57+00:00;54.7;
2025-11-10T14:18:43+00:00;55.7;
2025-11-10T14:24:31+00:00;22.7;
2025-11-10T14:26:38+00:00;23.2;
2025-11-10T14:27:17+00:00;23.7;
2025-11-10T14:48:55+00:00;22.7;
2025-11-10T15:51:59+00:00;21.2;
2025-11-10T16:32:32+00:00;20.7;
2025-11-10T16:49:09+00:00;20.7;
2025-11-10T16:49:10+00:00;49.0;
2025-11-10T16:54:38+00:00;54.0;
2025-11-10T17:04:22+00:00;55.0;
2025-11-10T17:09:45+00:00;48.0;
2025-11-10T17:16:52+00:00;52.0;
2025-11-10T17:19:36+00:00;53.0;
2025-11-10T17:33:41+00:00;53.5;
2025-11-10T17:37:06+00:00;53.5;
2025-11-10T17:42:00+00:00;54.0;
2025-11-10T17:50:27+00:00;20.9;
2025-11-10T17:53:16+00:00;21.4;
2025-11-10T18:02:09+00:00;21.4;
2025-11-10T18:02:10+00:00;53.2;
2025-11-10T18:05:19+00:00;54.2;
2025-11-10T18:10:59+00:00;54.7;
2025-11-10T18:16:38+00:00;56.2;
2025-11-10T18:19:29+00:00;24.0;
2025-11-10T18:25:54+00:00;26.5;
2025-11-10T18:30:31+00:00;27.5;
2025-11-10T18:39:04+00:00;27.5;
2025-11-10T18:39:05+00:00;41.9;
2025-11-10T18:43:50+00:00;41.9;
2025-11-10T18:43:51+00:00;53.9;
2025-11-10T18:49:53+00:00;52.9;
2025-11-10T18:51:41+00:00;53.4;
2025-11-10T18:53:56+00:00;52.4;
2025-11-10T18:59:17+00:00;53.9;
2025-11-10T19:20:21+00:00;54.4;
2025-11-10T19:25:59+00:00;55.4;
2025-11-10T19:32:55+00:00;26.2;
2025-11-10T19:36:10+00:00;26.7;
2025-11-10T19:40:13+00:00;28.2;
2025-11-10T19:42:28+00:00;28.7;
2025-11-10T19:46:34+00:00;29.7;
2025-11-10T19:50:19+00:00;30.7;
2025-11-10T19:52:27+00:00;31.2;
2025-11-10T19:58:37+00:00;32.7;
2025-11-10T20:04:34+00:00;33.7;
2025-11-10T20:11:28+00:00;34.7;
2025-11-10T20:17:35+00:00;35.2;
2025-11-10T20:46:02+00:00;33.7;
2025-11-10T21:02:12+00:00;33.2;
2025-11-10T21:25:11+00:00;33.7;
2025-11-10T21:36:40+00:00;35.2;
2025-11-10T21:40:29+00:00;35.7;
2025-11-10T21:53:23+00:00;37.2;
2025-11-10T22:06:24+00:00;38.2;
2025-11-10T23:07:44+00:00;37.7;
2025-11-10T23:20:39+00:00;36.2;
2025-11-10T23:28:14+00:00;35.7;
2025-11-10T23:47:06+00:00;34.7;
2025-11-11T00:02:26+00:00;34.2;
2025-11-11T00:44:11+00:00;35.2;
2025-11-11T00:59:06+00:00;36.7;
2025-11-11T01:10:07+00:00;37.7;
2025-11-11T01:16:59+00:00;38.2;
2025-11-11T01:46:35+00:00;39.2;
2025-11-11T02:08:01+00:00;40.2;
2025-11-11T02:27:16+00:00;41.2;
2025-11-11T03:08:48+00:00;42.2;
2025-11-11T03:31:51+00:00;43.2;
2025-11-11T04:02:02+00:00;43.2;
2025-11-11T04:02:03+00:00;50.0;
2025-11-11T04:06:34+00:00;53.5;
2025-11-11T04:12:47+00:00;55.0;
2025-11-11T04:14:27+00:00;55.5;
2025-11-11T04:18:33+00:00;37.4;
2025-11-11T04:21:37+00:00;38.4;
2025-11-11T04:25:13+00:00;39.4;
2025-11-11T04:31:21+00:00;40.4;
2025-11-11T04:34:40+00:00;40.9;
2025-11-11T04:40:40+00:00;36.3;
2025-11-11T04:44:37+00:00;35.3;
2025-11-11T04:49:37+00:00;33.8;
2025-11-11T04:52:17+00:00;33.8;
2025-11-11T04:52:18+00:00;39.0;
2025-11-11T04:58:40+00:00;40.0;
2025-11-11T05:01:24+00:00;41.0;
2025-11-11T05:04:14+00:00;42.0;
2025-11-11T05:08:22+00:00;43.0;
2025-11-11T05:12:11+00:00;44.0;
2025-11-11T05:17:48+00:00;45.0;
2025-11-11T05:44:57+00:00;45.0;
2025-11-11T05:49:16+00:00;40.2;
2025-11-11T05:50:17+00:00;39.7;
2025-11-11T05:53:17+00:00;38.7;
2025-11-11T05:55:41+00:00;37.7;
2025-11-11T05:58:18+00:00;36.7;
2025-11-11T06:00:40+00:00;35.7;
2025-11-11T06:03:39+00:00;34.7;
2025-11-11T06:06:58+00:00;33.7;
2025-11-11T06:08:43+00:00;33.2;
2025-11-11T06:15:11+00:00;31.7;
2025-11-11T06:17:32+00:00;31.2;
2025-11-11T06:22:42+00:00;30.2;
2025-11-11T06:25:36+00:00;29.7;
2025-11-11T06:36:54+00:00;28.2;
2025-11-11T06:46:16+00:00;27.2;
2025-11-11T06:58:45+00:00;26.2;
2025-11-11T07:16:29+00:00;25.2;
2025-11-11T07:22:21+00:00;28.5;
2025-11-11T07:29:18+00:00;30.0;
2025-11-11T07:32:38+00:00;31.0;
2025-11-11T07:34:42+00:00;31.5;
2025-11-11T07:39:06+00:00;32.5;
2025-11-11T07:48:12+00:00;33.5;
2025-11-11T08:52:07+00:00;28.7;
2025-11-11T11:50:34+00:00;28.7;
2025-11-11T11:50:35+00:00;40.1;
2025-11-11T11:56:53+00:00;40.1;
2025-11-11T11:56:54+00:00;47.6;
2025-11-11T12:04:47+00:00;49.1;
2025-11-11T12:09:00+00:00;25.1;
2025-11-11T12:22:15+00:00;24.6;
2025-11-11T12:40:26+00:00;23.6;
2025-11-11T13:16:50+00:00;22.6;
2025-11-11T13:48:53+00:00;22.1;
2025-11-11T14:06:18+00:00;22.1;
2025-11-11T14:06:19+00:00;52.6;
2025-11-11T14:09:08+00:00;52.6;
2025-11-11T14:13:24+00:00;54.1;
2025-11-11T14:20:17+00:00;55.1;
2025-11-11T14:23:47+00:00;56.1;
2025-11-11T14:26:49+00:00;37.9;
2025-11-11T14:27:55+00:00;22.7;
2025-11-11T17:04:02+00:00;21.2;
2025-11-11T17:06:48+00:00;21.2;
2025-11-11T17:06:49+00:00;42.6;
2025-11-11T17:13:35+00:00;42.6;
2025-11-11T17:13:36+00:00;53.6;
2025-11-11T17:23:26+00:00;54.1;
2025-11-11T17:28:06+00:00;55.1;
2025-11-11T17:29:34+00:00;55.6;
2025-11-11T17:33:07+00:00;22.0;
2025-11-11T17:35:55+00:00;22.5;
2025-11-11T17:51:40+00:00;22.5;
2025-11-11T17:51:41+00:00;51.8;
2025-11-11T17:59:32+00:00;54.8;
2025-11-11T18:06:41+00:00;24.6;
2025-11-11T18:08:42+00:00;25.1;
2025-11-11T18:22:33+00:00;26.6;
2025-11-11T18:26:22+00:00;27.1;
2025-11-11T18:41:37+00:00;27.1;
2025-11-11T18:41:38+00:00;53.6;
2025-11-11T18:42:45+00:00;54.1;
2025-11-11T18:49:49+00:00;53.1;
2025-11-11T18:52:10+00:00;53.6;
2025-11-11T19:01:19+00:00;53.6;
2025-11-11T19:25:20+00:00;54.6;
2025-11-11T19:28:00+00:00;55.6;
2025-11-11T19:32:03+00:00;25.2;
2025-11-11T19:38:44+00:00;26.7;
2025-11-11T19:40:50+00:00;27.2;
2025-11-11T19:43:17+00:00;27.7;
2025-11-11T19:51:49+00:00;29.2;
2025-11-11T19:55:23+00:00;29.7;
2025-11-11T20:00:29+00:00;30.7;
2025-11-11T20:09:30+00:00;32.2;
2025-11-11T20:16:38+00:00;33.2;
2025-11-11T20:23:11+00:00;34.2;
2025-11-11T20:30:09+00:00;35.2;
2025-11-11T20:32:54+00:00;31.1;
2025-11-11T20:36:59+00:00;30.1;
2025-11-11T20:40:34+00:00;34.1;
2025-11-11T20:45:27+00:00;34.6;
2025-11-11T20:49:34+00:00;35.6;
2025-11-11T20:57:28+00:00;37.1;
2025-11-11T21:05:19+00:00;38.1;
2025-11-11T21:15:30+00:00;39.1;
2025-11-11T21:23:51+00:00;34.8;
2025-11-11T21:24:37+00:00;34.3;
2025-11-11T21:29:37+00:00;32.8;
2025-11-11T21:31:14+00:00;32.8;
2025-11-11T21:31:15+00:00;38.2;
2025-11-11T21:35:44+00:00;37.7;
2025-11-11T21:54:19+00:00;39.2;
2025-11-11T22:23:22+00:00;38.2;
2025-11-11T22:25:49+00:00;34.2;
2025-11-11T22:27:25+00:00;33.7;
2025-11-11T22:30:59+00:00;32.7;
2025-11-11T22:34:14+00:00;31.7;
2025-11-11T22:38:10+00:00;30.7;
2025-11-11T22:42:39+00:00;29.7;
2025-11-11T22:48:40+00:00;28.7;
2025-11-11T22:54:54+00:00;27.7;
2025-11-11T23:03:44+00:00;26.7;
2025-11-11T23:15:33+00:00;25.7;
2025-11-11T23:23:18+00:00;25.2;
2025-11-11T23:42:12+00:00;24.2;
2025-11-12T00:18:18+00:00;23.2;
2025-11-12T01:32:26+00:00;22.2;
2025-11-12T03:47:26+00:00;21.2;
2025-11-12T04:01:55+00:00;21.2;
2025-11-12T04:01:56+00:00;47.1;
2025-11-12T04:08:14+00:00;47.1;
2025-11-12T04:08:15+00:00;54.1;
2025-11-12T04:14:58+00:00;55.6;
2025-11-12T04:20:07+00:00;25.5;
2025-11-12T04:21:51+00:00;26.0;
2025-11-12T04:25:21+00:00;26.5;
2025-11-12T04:34:46+00:00;28.0;
2025-11-12T04:58:58+00:00;29.0;
2025-11-12T05:50:44+00:00;28.5;
2025-11-12T07:05:43+00:00;26.0;
2025-11-12T07:14:10+00:00;25.0;
2025-11-12T07:34:30+00:00;23.5;
2025-11-12T07:46:34+00:00;23.0;
2025-11-12T08:03:28+00:00;22.5;
Wed Nov 12 2025 09:22:00 GMT+0100 (Central European Standard Time);22.5;
